County,Median Age,% High School Graduate or Higher,% Bachelor s Degree or Higher,Unemployment Rate (%),Ethnicity: % Hispanic,Race: % White Alone,Race: % African American Alone,Race: % American Indian & Alaska Native Alone,Race: % Asian Alone,Race: % Native Hawaiian and Other Pacific Islander Alone,Race: % Multi-Racial,Votes,Percent_Voted,Republicans 2016,Democrats 2016,Green 2016,Libertarians 2016,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Gini.Coefficient,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.obesity,Diabetes,Sexually.transmitted.infections,Uninsured,Violent.crime,Injury.deaths,CA,S,MAR,CFS,ACFS,Mean Alc,Max Alc,Mixedness,LEN_SEC,LN_MILES,DVMT,DTRKVMT,% lt_10,% 10_19,% 20_29,% 30_39,% 40_49,% 50-59,% 60_69,% 70_79,% 80_89,% over_90,nursing home capacity,prison capacity and jail employees,military installation,hospital beds,Life Expectancy,Age-Adjusted Death Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Enrolled in Free or Reduced Lunch,Segregation Index,% Homeowners,Years of Potential Life Lost Rate_x,% With Access to Exercise Opportunities,% Flu Vaccinated,Income inequality,Percent Urban,Percent Rural,Enplanements,Number,customs_Y,hub_Y,Total Market Value,Total Actual Levy,Total County Tax Rate,Total Appraised Value (Total Taxable Value for FM/FC),Total Appraised Value (Total Taxable Value for County Tax Purposes),Per Capita Income,Total Personal Income,Median Household Income,Average Annual Pay,% of Population in Poverty,% of Population Under 18 in Poverty,Population,Population Density,school,work,shelter_enforcement,shelter,event,testing,transport,Short,Score,Years of Potential Life Lost Rate_y,% Fair/Poor,Physically Unhealthy Days,Mentally Unhealthy Days,% Smokers,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,% Alcohol-Impaired,Chlamydia Rate,PCP Rate,Dentist Rate,MHP Rate,Preventable Hosp. Rate,% Receiving HbA1c,% Mammography,Graduation Rate,% Some College,Labor Force,Association Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone,% Long Commute - Drives Alone,Yes,Policy Score
Llano,57.0,86.5,26.6,3.7,10.65,95.87,1.22,0.98,0.6,0.04,1.3,10377.0,0.554178905,79.82075744,17.58697119,0.616748579,1.975522791,37.2,0.48,33.1,15.95,28.65,0.5,11.4,10.35,0.08,70.0,0.417,0.252,0.126,229.4,0.243,97.26,102.2,1.3993630419999998,-0.285084417,0.873756258,6.97882e-05,6.97882e-05,6.264270000000001e-05,0.000314547,0.034933039,891.2939999999996,1825.852,634811.1519999974,61424.70199999997,0.0921394141638858,0.08273081201334817,0.0839358546533185,0.07684464219503152,0.08940489432703003,0.1371431219873934,0.19187986651835373,0.16013162773451986,0.07151464590285503,0.014275120504263997,218.0,0.0,0.0,30.0,78.9,401.0,18.0,29,59.0,58.0,80,8688.0,80,39.0,4.4,54.82,45.18,0.0,2.0,0.0,0.0,6931073283.0,12457516.0,0.2865,0.0,4348173376.0,47476.0,1027673000.0,54019.0,37388.0,12.3,23.4,21795,20.66,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9697.5399386,15.826855792,3.6309523686,3.6944878429,14.066010067999999,6.3,27.8,71.25019429,15.556042897000001,35.0,133.3,65.66983,54.02220000000001,44.19998,44.52,81.910569106,64.23690205,96.6,46.132691647,8218,15.659729237999999,8.0,13.121387282999999,69.090136054,27.3,1,6.0
Loving,29.5,74.6,3.0,5.0,19.4,94.03,5.22,0.75,0.0,0.0,0.0,64.0,0.7901234570000001,89.0625,6.25,3.125,1.5625,39.55,0.207,58.9,0.0,5.4,0.0,12.4,23.3,0.08,64.1,0.32299999999999995,0.299,0.11,315.7,0.21,0.0,74.0,0.215742407,-0.7798341605000001,0.7675929100000001,3.35221e-05,4.225015e-05,9.803425e-05,0.00044537099999999996,-0.10567452449999999,77.45400000000002,154.90800000000004,457279.85,75223.08699999997,0.10638297872340426,0.05319148936170213,0.05319148936170213,0.13829787234042554,0.02127659574468085,0.14893617021276595,0.26595744680851063,0.14893617021276595,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.0,77.3,412.5,23.0,33,61.0,26.0,64,8381.5,0,38.0,2.9,0.0,100.0,0.0,0.0,0.0,0.0,3761383250.0,18319354.0,0.491,0.0,3731029274.0,56730.0,8623000.0,78637.0,51219.0,3.3,9.6,169,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6.0,,18.370341695,3.6187467936,3.6801438479,19.109574757,2.6,24.2,0.0,19.219299006,14.285714286,,0.0,0.0,0.0,,,,,58.333333333,92,0.0,6.6,22.857142857,76.923076923,23.4,0,
Lubbock,30.9,85.1,28.0,3.2,35.51,86.72,7.83,1.1,2.39,0.13,1.83,98060.0,0.361967901,66.86314501,28.50907608,0.642463798,3.985315113,39.4,0.48,31.65,19.2,28.6,0.95,8.85,10.75,0.1,55.4,0.3670000000000001,0.282,0.083,685.8,0.234,782.82,63.3,0.284497967,-0.5008235320000001,0.8477871770000001,6.46964e-05,6.46964e-05,6.802779999999999e-05,0.000312558,-0.011912454,3416.2430000000004,7633.594000000012,11939056.164999954,1125144.7900000087,0.13059050896730184,0.15559075339675466,0.19503188989593825,0.13194953672471052,0.10345558065031273,0.1025919299171873,0.09214012651668477,0.055113953010882,0.02728158598865196,0.0062541349315760495,1846.0,1749.0,0.0,604.0,76.6,434.0,14.0,34,55.0,29.0,55,8347.0,90,45.0,4.9,88.66,11.34,484010.0,3.0,1.0,1.0,23048004094.0,75734082.0,0.348086,22199576682.0,21757290424.0,42569.0,13086192000.0,50377.0,43951.0,17.6,20.3,310569,311.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8061.539200300001,17.804029545,3.6412234572,3.677385187,16.094836845,7.0,26.7,89.86590443700001,19.351599815,34.759358289,720.5,78.14248,54.10095000000001,128.32482,47.15,82.321792261,54.445797808,89.6,64.63726282100001,152876,9.116622642000001,8.2,19.670674089000002,81.404672731,10.7,1,6.0
Lynn,37.9,77.9,17.2,3.8,47.4,93.57,2.42,1.83,0.49,0.02,1.67,1997.0,0.339741409,77.41612419,20.18027041,0.350525789,2.053079619,31.3,0.397,24.2,23.15,22.8,9.8,9.0,11.05,0.1,58.4,0.319,0.303,0.114,288.7,0.263,84.89,90.1,-0.196641669,-0.761980691,0.627596071,2.55277e-05,2.55277e-05,5.62937e-05,0.000253101,-0.518628764,1340.5470000000012,2758.1700000000014,1169470.858999998,168885.33699999982,0.12949640287769784,0.13986949974903798,0.1223021582733813,0.11828676593608832,0.10774636105069432,0.14355027605822318,0.11092521331771793,0.07344821816965033,0.042998159611845416,0.011376944955663377,0.0,0.0,0.0,24.0,76.0,483.0,32.0,33,58.0,8.0,69,9193.0,23,31.0,6.0,43.28,56.72,0.0,0.0,0.0,0.0,966330260.0,3383766.0,0.77,0.0,439450160.0,33119.0,194638000.0,43436.0,47796.0,18.3,26.8,5951,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,17.0,6947.087424099999,22.732757616,4.0999258923,3.7737307019,16.675728805,7.2,27.6,60.693153001000006,16.618405425,21.428571429,502.5,69.8812,17.510070000000002,,63.49,80.0,48.571428571000006,95.4,52.982731554,2757,26.205450734,7.4,12.037037037000001,78.30802603,32.5,1,
Madison,34.7,77.6,12.3,4.6,22.97,75.62,20.55,1.25,0.74,0.08,1.76,4283.0,0.318841659,78.19285548,20.56969414,0.186784964,1.050665421,19.8,0.454,23.65,21.5,24.9,6.65,14.15,9.15,0.07,61.0,0.421,0.313,0.103,305.5,0.31,333.62,96.9,0.55200403,-1.025499072,0.637723842,-2.63168e-06,2.63168e-06,0.00010388,0.000400677,-0.5124827439999999,595.5819999999986,1278.4129999999989,2518776.767000009,693972.5309999993,0.12689827335136258,0.12065737466195132,0.18348242146869148,0.15290201789057625,0.11323763955342905,0.09409888357256778,0.09874488593024064,0.07211705152208585,0.03071909021565772,0.0071423618334373485,206.0,2999.0,0.0,25.0,75.2,502.0,22.0,33,69.0,27.0,74,9957.0,0,42.0,5.0,32.6,67.4,0.0,1.0,0.0,0.0,2130996089.0,1263272.0,0.55,0.0,229685843.0,30435.0,438937000.0,45445.0,38112.0,17.9,23.4,14284,29.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8614.5892337,18.765393497999998,3.7289765039,3.5476450644999997,16.536300573,5.7,26.2,0.0,20.081903435,15.0,483.4,21.329539999999998,35.74748,28.59798,76.77,83.431952663,44.444444444,94.7,36.102626756,4719,9.2428012798,9.1,17.96875,76.77111716600001,31.3,0,
Marion,50.1,80.3,12.7,5.7,4.0,74.26,21.29,1.22,0.83,0.04,2.34,4206.0,0.398370904,70.5658583,27.48454589,0.309082263,1.6405135519999998,7.9,0.487,19.1,18.8,23.95,1.95,14.45,21.75,0.09,59.3,0.353,0.317,0.133,323.6,0.26,439.89,92.8,-0.441327123,-1.465111295,0.70789905,-8.57823e-05,8.57823e-05,0.000184095,0.000955001,0.174434795,568.1049999999993,1168.6109999999985,438702.179,99672.20300000002,0.10475042683539218,0.09832278798834992,0.10053228884202067,0.10063272069900572,0.09952797027217034,0.15938535703525158,0.1628000401727428,0.11328713467912023,0.048809882494727334,0.011951390981219242,116.0,0.0,0.0,0.0,73.5,576.0,37.0,32,74.0,31.0,78,12439.0,29,37.0,5.3,0.0,100.0,0.0,2.0,0.0,0.0,1078333870.0,3906169.0,0.554933,0.0,703899080.0,38063.0,377893000.0,38011.0,33565.0,21.9,34.0,9854,27.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11755.356409,18.224185457,3.9055053334,3.8364143475,17.090929627999998,6.0,29.0,28.541627156999997,15.675370072,35.0,295.6,9.84252,9.85513,19.71026,48.67,88.61386138600001,48.850574713,98.6,49.310508797,4317,8.8582677165,9.9,14.864864865,80.486456606,53.8,1,
Martin,32.9,77.3,19.3,3.2,47.12,94.06,2.93,1.35,0.5,0.09,1.07,1755.0,0.379623621,82.79202279,15.15669516,0.284900285,1.766381766,45.8,0.422,35.5,15.5,18.1,6.4,14.75,9.75,0.08,69.9,0.246,0.297,0.098,304.0,0.272,140.89,74.0,-0.16565075,-0.24552841,0.879139612,9.73372e-05,9.73372e-05,0.000148353,0.0005798040000000001,0.372857589,796.3609999999995,1632.1569999999995,1768633.0469999989,573667.6640000003,0.1608171817705605,0.14422909027414005,0.15016588091496422,0.12030731622140735,0.1004016064257028,0.11856120132704732,0.0997031604679588,0.0679238693906059,0.028810895756940805,0.009079797450672255,0.0,0.0,0.0,18.0,74.1,498.0,26.0,31,51.0,1.0,77,11636.0,38,35.0,5.4,0.0,100.0,0.0,1.0,0.0,0.0,5017872260.0,18026254.0,0.3801,4754713710.0,4736814480.0,56021.0,322287000.0,56484.0,54456.0,13.6,19.6,5771,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6482.323455899999,19.415990543,3.6893560348000003,3.5476057981999998,15.117756052,8.3,30.0,40.987705772,19.305856125,8.3333333333,146.5,35.45471,17.47335,,,83.720930233,46.428571428999994,98.6,43.481654956999996,2457,15.954617976,7.3,15.335463259,76.83868346199999,33.9,1,
Mason,49.6,89.1,23.7,3.3,25.39,96.61,1.02,0.69,0.31,0.36,1.02,2053.0,0.519615287,80.66244520000002,17.19434973,0.34096444200000003,1.802240623,33.7,0.471,38.15,13.15,30.8,5.15,9.4,3.3,0.09,32.0,0.271,0.274,0.119,175.7,0.271,74.94,74.0,1.300417223,-0.204608983,0.957509524,6.510649999999999e-05,6.510649999999999e-05,7.78993e-05,0.000371276,0.154258126,511.375,1059.6189999999997,245457.40200000012,33475.48800000001,0.1020408163265306,0.11236218625381186,0.0961764015951208,0.07694112127609665,0.10039878020173587,0.1297208538587849,0.1595120806943467,0.14731409805301432,0.06145906638517476,0.01407459535538353,0.0,0.0,0.0,0.0,80.6,290.0,23.0,29,46.0,40.0,71,8381.5,70,42.0,4.6,0.0,100.0,0.0,1.0,0.0,0.0,2632251160.0,2663902.0,0.610189,0.0,436569975.0,44601.0,190894000.0,49560.0,34243.0,12.7,23.4,4274,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,13.0,8639.743685899999,16.853769736,3.5552229975,3.5316962216000003,13.443307190999999,7.9,26.3,69.865403789,16.258704425,0.0,147.4,,24.32498,48.64996,40.47,85.185185185,61.428571428999994,100.0,56.406869221,1777,22.321428571,7.0,8.630952381,71.198484131,22.3,1,
Matagorda,37.7,77.7,15.2,7.2,42.69,83.73,11.19,1.34,1.96,0.12,1.66,11779.0,0.319603853,69.16546396,28.49987265,0.415994567,1.918668817,34.0,0.469,26.15,18.4,20.5,2.85,15.3,16.85,0.09,67.6,0.317,0.302,0.113,277.1,0.278,288.14,69.3,0.164669418,-1.086156792,0.485546793,-1.0856e-05,1.0856e-05,8.25583e-05,0.000199485,-0.716261129,1075.3029999999972,2201.5259999999907,1333341.8100000063,133957.20899999986,0.13811217510259918,0.1318467852257182,0.13274965800273594,0.12013679890560874,0.107140902872777,0.13042407660738714,0.12538987688098496,0.07239398084815321,0.03430916552667579,0.007496580027359781,325.0,0.0,0.0,75.0,75.6,481.0,25.0,33,66.0,30.0,68,9897.0,67,38.0,5.6,63.58,36.42,0.0,2.0,0.0,0.0,7512749439.0,18717272.0,0.41758,0.0,4482320046.0,40596.0,1483848000.0,48830.0,56438.0,18.4,27.8,36643,33.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9158.0053405,22.89241501,4.0806663451,3.7728857225,16.66921908,6.1,24.9,66.66394202,17.055528661,39.024390244,309.4,35.35491000000001,32.26934,37.64757,53.48,82.07236842100001,56.825396825,92.9,46.263088218,16833,15.773728582999999,8.7,16.241917079,83.503770932,29.5,1,3.0
Maverick,29.6,58.7,11.7,9.3,95.12,96.47,0.59,1.69,0.74,0.03,0.48,13588.0,0.25745088,20.72416838,76.51604357,0.8021783929999999,1.957609656,60.6,0.473,22.15,24.25,25.6,1.1,10.55,16.4,0.08,78.3,0.341,0.303,0.09,386.2,0.35100000000000003,262.65,34.3,-0.418742056,-1.7188164119999998,1.717811469,0.00027917400000000003,0.00027917400000000003,0.000509848,0.001789324,3.180751014,485.6009999999996,1038.2230000000004,1194302.458000003,144602.83200000017,0.17083151937309535,0.16365694383979104,0.15703961689159773,0.12048759251197215,0.11277318241184152,0.10025250326512844,0.08813234653896386,0.055272094035698736,0.02584240313452329,0.0057117979973878965,332.0,0.0,0.0,101.0,78.5,349.0,15.0,33,76.0,18.0,66,6970.0,80,26.0,5.6,90.74,9.26,0.0,0.0,0.0,0.0,4056018259.0,14936358.0,0.5434,0.0,2748685672.0,30505.0,1784103000.0,35594.0,34102.0,25.9,35.0,58722,42.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6341.9992753999995,34.910554661999996,4.8311841206,3.9251192023000003,17.07820989,7.3,25.7,15.69353828,15.051996951,10.810810811,515.6,24.26091,19.06908,22.53619,68.42,81.930693069,41.547277937,86.1,49.554277498000005,24087,3.812428517,7.2,25.419515226999998,76.195789269,17.6,1,3.0
Mcculloch,43.7,77.5,16.1,3.6,32.42,93.38,2.75,1.12,0.77,0.08,1.91,3086.0,0.381552918,82.50162022,15.55411536,0.291639663,1.652624757,52.4,0.494,29.95,22.75,20.55,2.35,7.95,16.45,0.09,84.2,0.253,0.294,0.114,301.6,0.277,218.92,87.5,0.180528987,-1.139634602,0.7895707390000001,3.3000500000000004e-05,3.3000500000000004e-05,0.000129967,0.000393085,-0.105671709,783.1640000000003,1580.411000000001,385857.5440000002,95879.4989999998,0.12238518874729502,0.1235874008175042,0.1144505890839144,0.1041115652801154,0.10387112286607356,0.1188987737436884,0.13945660014426545,0.10976196201009858,0.0494109160855975,0.014065881221447463,0.0,0.0,0.0,0.0,77.7,460.0,31.0,31,67.0,9.0,75,8464.0,54,23.0,4.4,64.67,35.33,0.0,0.0,0.0,0.0,1781918530.0,4372369.0,0.6498,0.0,672879280.0,37927.0,302921000.0,42719.0,42226.0,18.5,28.2,7984,7.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9077.021145,21.059691474,4.1239909347,3.8590733275,16.293697608,6.5,30.7,56.465048895,15.926236160999999,13.333333332999999,317.1,47.95588,24.473810000000004,12.23691,62.41,85.067873303,41.860465116,97.0,45.63106796100001,3703,19.182352236,7.0,14.075286415999999,81.268612269,15.1,1,
Mclennan,33.2,83.8,22.2,3.8,26.44,79.97,15.03,1.14,1.73,0.11,2.02,78255.0,0.337834629,61.65101271,34.56136988,0.604434221,3.183183183,40.3,0.464,30.65,17.9,26.6,0.4,10.05,14.35,0.08,51.3,0.377,0.304,0.097,661.9,0.245,518.19,58.7,0.213992824,-0.850407714,0.63020443,1.82721e-05,1.82721e-05,7.062319999999999e-05,0.000248872,-0.51915103,3164.775000000004,6901.074000000019,17927407.530000146,3678656.5940000187,0.13945762339577647,0.15873183971884905,0.15320923154162353,0.129130189212087,0.1073613856725972,0.1122603470457184,0.1019760582384135,0.06191753741880825,0.029158429822084164,0.006797357934042486,0.0,0.0,0.0,0.0,78.1,389.0,13.0,32,62.0,34.0,59,7299.0,66,49.0,5.1,76.65,23.35,0.0,0.0,0.0,0.0,22331813272.0,82222867.0,0.48529300000000003,0.0,16942932880.0,41254.0,10503574000.0,48858.0,46345.0,18.9,23.4,256623,226.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8111.243922399999,20.096310774000003,3.8927713272,3.8109577008999995,16.102266774,5.3,25.9,65.92551914399999,18.020256082,31.137724550999998,656.8,70.01232999999999,52.02998,137.5366,48.28,80.867768595,59.883381924,89.9,59.529192482,115341,12.130043839,9.6,19.075615577,82.186909657,16.1,1,6.0
Mcmullen,45.7,81.4,16.2,1.9,42.42,93.19,2.83,1.03,0.51,0.0,2.44,497.0,0.604622871,91.34808853,8.048289738,0.201207243,0.402414487,0.0,0.463,31.3,20.1,8.1,8.55,23.35,8.6,0.08,64.1,0.261,0.29600000000000004,0.121,315.7,0.245,132.39,74.0,0.167454506,0.102800167,1.206843036,0.000118887,0.000118887,0.000250358,0.001359801,1.134287372,340.1210000000001,680.2420000000002,323398.8390000008,86588.72599999991,0.09574468085106384,0.08909574468085106,0.09973404255319147,0.0851063829787234,0.07446808510638298,0.12898936170212766,0.1595744680851064,0.12367021276595745,0.12101063829787236,0.02260638297872341,0.0,0.0,0.0,0.0,77.3,412.5,23.0,30,22.0,26.0,73,8381.5,23,28.0,3.5,0.0,100.0,0.0,0.0,0.0,0.0,3473729996.0,14407519.0,0.57,0.0,2527634978.0,72150.0,54040000.0,64633.0,53682.0,11.1,15.9,743,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,7.0,,18.283350160999998,3.559258745,3.4454761383999997,13.200994052999999,5.8,29.6,23.479490805999998,17.202001484,9.0909090909,,0.0,0.0,0.0,,87.5,,100.0,44.210526316000006,871,12.195121950999999,7.2,4.0,66.929133858,15.3,0,
Medina,39.2,82.5,19.4,3.8,51.87,93.67,2.94,1.06,0.8,0.16,1.36,17187.0,0.383381664,70.13440391,26.90405539,0.6167452139999999,2.344795485,39.6,0.422,32.95,16.55,23.8,1.45,13.25,12.0,0.09,52.2,0.289,0.282,0.097,310.6,0.254,210.16,61.3,-0.045022605,-0.139978885,0.579770559,3.544e-05,3.544e-05,4.655270000000001e-05,0.000298556,-0.5529433970000001,1353.561999999998,2822.994999999999,3152270.9250000077,632066.5569999997,0.12344072855284305,0.13530267085023345,0.14703068799265326,0.11597918420448458,0.11743322874416467,0.12956302135149614,0.116763602969312,0.07654779214815949,0.031395882758092915,0.006543200428560496,175.0,2392.0,0.0,25.0,79.2,336.0,16.0,30,59.0,16.0,80,6910.0,54,37.0,4.9,38.44,61.56,45.0,3.0,0.0,0.0,6383076946.0,18119194.0,0.5517,3267349279.0,3287589913.0,39403.0,2006434000.0,59304.0,37513.0,12.3,17.9,51584,34.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,12.0,6455.1052776,19.312254991,3.5372231584,3.3932418289,13.931310414,8.3,24.4,51.451984524,18.484293797,20.0,185.8,22.71929,18.261879999999998,28.407359999999997,69.75,81.040892193,57.30994152,95.2,55.731610161999996,20893,6.6092488176,8.8,14.060446781,81.546047716,51.6,1,1.0
Menard,53.4,78.9,15.1,4.8,36.11,95.95,1.6,1.51,0.19,0.0,0.75,860.0,0.393232739,79.18604651,17.79069767,0.11627907,2.906976744,60.0,0.506,27.85,26.85,18.45,0.85,15.55,10.55,0.08,51.8,0.383,0.29100000000000004,0.121,265.0,0.343,195.55,74.0,0.383540399,-1.067888641,0.796457098,2.47082e-06,2.47082e-06,0.000101558,0.000319245,-0.313315988,326.3660000000001,654.0029999999998,171601.8109999998,53479.67200000003,0.10322279308734236,0.10602522185894442,0.09341429238673517,0.08547407753386269,0.07800093414292386,0.13638486688463336,0.1606725829051845,0.13825315273236805,0.07286314806165342,0.025688930406352173,40.0,0.0,0.0,0.0,71.9,649.0,23.0,29,72.0,26.0,64,8381.5,77,27.0,4.6,0.0,100.0,0.0,0.0,0.0,0.0,1091932220.0,1570591.0,0.7560600000000001,206009330.0,207755740.0,35311.0,75530000.0,35881.0,28493.0,21.6,40.8,2138,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.637807887,3.6612613806,3.547458915,12.928707565,7.7,27.2,80.151650312,15.298440797,0.0,,46.21072,47.103159999999995,,77.32,79.310344828,,100.0,39.534883721,822,27.726432531999997,6.6,12.429378531,63.745498199,33.1,0,
Midland,32.0,83.4,26.2,3.0,44.99,88.41,6.57,1.16,2.1,0.11,1.65,48753.0,0.370522652,75.67944537,20.49720017,0.416384633,3.4069698280000003,45.8,0.503,31.7,16.1,26.9,0.4,14.1,10.75,0.08,70.4,0.303,0.281,0.081,579.4,0.237,323.1,57.5,0.336027001,-0.052960168,0.7585865890000001,6.37267e-05,6.37267e-05,8.431799999999999e-05,0.00051675,-0.095312884,1554.4049999999934,3496.838999999987,10732334.172999963,1743075.0360000003,0.1619677355571839,0.1435383881735813,0.1664282308059132,0.16239226769950102,0.11261732789001708,0.10510369052188376,0.0845865754794887,0.03780662270142015,0.02044732893680868,0.00511183223420217,687.0,0.0,0.0,669.0,78.8,362.0,22.0,31,46.0,28.0,67,7022.0,66,42.0,4.4,87.71,12.29,619009.0,3.0,1.0,1.0,29099178571.0,38148954.0,0.14,0.0,27249252840.0,124455.0,21478156000.0,80189.0,75220.0,10.1,13.5,176832,152.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,10.0,7251.4249528,17.935033440999998,3.2812099524000002,3.1955449251,13.747403379000001,8.1,26.6,74.427932667,21.401748855,33.879781421,550.0,36.628440000000005,51.671640000000004,79.35287,46.95,80.454176805,48.948598131000004,84.8,61.057649667,84612,10.491876556,7.7,14.532067429000001,84.733226324,17.6,1,3.0
Milam,41.1,80.3,15.7,5.0,26.56,86.34,9.67,1.25,1.04,0.05,1.65,8607.0,0.347504845,73.66097363,23.7248751,0.569304055,2.044847217,32.5,0.462,26.75,16.65,23.35,2.65,13.2,17.4,0.08,65.6,0.359,0.312,0.12,498.0,0.249,154.61,80.2,-0.071818141,-0.921073776,0.436303664,-7.29936e-06,7.29936e-06,4.53508e-05,0.000157923,-0.8816399709999999,1266.891999999998,2572.703999999995,970306.6299999992,192932.3120000005,0.13071247223103774,0.13356870834655665,0.1123452872104094,0.10322119961916852,0.10849730244366868,0.12718184703268806,0.13690098381466198,0.09366074262139004,0.04375595049190733,0.010155506188511585,254.0,0.0,0.0,35.0,76.5,443.0,30.0,32,66.0,19.0,69,9286.0,61,40.0,4.7,43.82,56.18,0.0,0.0,0.0,0.0,3510334244.0,11163324.0,0.73,1558642189.0,1529222490.0,36135.0,908101000.0,46720.0,41591.0,15.6,25.4,24823,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,15.0,10074.916417,18.93169297,3.847776306,3.7758511287,16.011243744,6.6,25.5,51.09665953100001,16.786195367999998,18.75,540.1,16.317870000000006,20.10374,16.082990000000002,56.02,86.29441624399999,51.37254902,96.2,53.752251351000005,10275,16.725818953,8.9,14.762931034000001,80.094630282,42.1,1,
Mills,48.7,83.1,22.8,3.5,18.61,96.34,1.12,1.0,0.41,0.02,1.12,2238.0,0.450392433,87.08668454,10.81322609,0.268096515,1.831992851,7.5,0.454,32.6,19.75,20.85,6.5,9.5,10.8,0.08,44.6,0.25,0.304,0.12,247.5,0.311,180.42,98.3,1.794344496,-0.491046324,0.717797811,4.41576e-05,4.41576e-05,4.66779e-05,0.00045442,-0.330691878,665.8369999999992,1363.2179999999978,258778.41100000002,41814.727999999996,0.11478401946866762,0.11721760292030015,0.10464408842019876,0.08497262218616912,0.0969377408233624,0.12796592983167715,0.15493814642060433,0.12593794362198338,0.05536402352464003,0.01723788278239708,146.0,0.0,0.0,0.0,77.4,435.0,23.0,30,59.0,26.0,82,9013.0,24,18.0,5.2,0.0,100.0,0.0,0.0,0.0,0.0,1893187235.0,4556827.0,0.7141,0.0,638121683.0,37153.0,182832000.0,47068.0,33402.0,14.6,24.6,4873,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,12.0,6546.5507823,16.796960627,3.6716883068,3.6767317695,13.992219033,7.1,27.7,52.957860616000005,16.378567509,10.0,369.6,20.408160000000002,40.7581,81.5162,85.55,82.608695652,60.655737705,70.2,61.813537676,1916,18.367346939,7.4,11.944444444,80.525751073,21.1,0,
Mitchell,35.1,74.8,11.1,5.5,39.47,84.02,11.21,1.74,0.67,0.11,2.26,2190.0,0.234500482,81.27853881,16.11872146,0.319634703,2.283105023,34.7,0.398,28.75,19.5,25.4,0.8,13.9,11.6,0.08,80.4,0.33,0.292,0.095,191.0,0.222,216.31,81.4,0.121709575,-0.854361545,0.8249162790000001,5.41863e-05,5.41863e-05,7.447600000000001e-05,0.000248011,-0.07940825900000001,893.7269999999999,1855.0159999999994,2129517.2509999983,809386.8169999991,0.10952438581628947,0.10661987171729397,0.19992738714752512,0.1411109766428658,0.11847997095485903,0.10383637903908992,0.10359433619750696,0.0705554883214329,0.035459276291903666,0.010891927871233208,96.0,1703.0,0.0,25.0,74.8,503.0,18.0,32,56.0,21.0,78,9903.0,4,26.0,4.3,63.26,36.74,0.0,1.0,0.0,0.0,1388315826.0,5094446.0,0.5875100000000001,864682071.0,867163071.0,31913.0,259929000.0,48529.0,45356.0,21.4,26.7,8545,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9472.782184,17.352424354,3.3658207425,3.2107019617000003,14.320149967999999,7.9,25.5,2.4992023822,21.478159948000002,31.25,341.6,22.058010000000003,11.467889999999999,,98.22,69.07216494800001,29.87012987,93.3,36.929460581,2600,11.029006287,7.0,7.063197026,81.68682795699999,30.7,0,
